date;product;product_id;brand;price;categories;unit_price;units;discount
2022-11-21;DIA IMAQE jabón líquido de manos frutos rojos dosificador 500 ml;273950;DIA IMAQE;1.35;['Cuidado personal', 'Baño e higiene personal', 'Jabón'];2.7;€/l.;
2022-11-21;COLACAO batido shake vaso 200 ml;231636;COLACAO;1.59;['Bebidas', 'Batidos y horchata'];7.95;€/l.;
2022-11-21;HIDA tomate frito casero con aceite de oliva lata 340 gr;101722;HIDA;1.35;['Despensa', 'Salsas', 'Tomate'];3.97;€/Kg.;
2022-11-21;HELLMANN'S ketchup bote 430 ml;188949;HELLMANN;1.75;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];3.6;€/Kg.;
2022-11-21;GARNIER Skinactive agua micelar todo en uno para todo tipo de piel bote 400 ml;177118;GARNIER;5.99;['Cuidado personal', 'Cuidado corporal', 'Limpieza facial'];14.98;€/l.;
2022-11-21;MAHOU cerveza clásica pack 6 botellas 25 cl;14751;MAHOU;3.19;['Bebidas', 'Cervezas', 'Nacionales'];2.13;€/l.;
2022-11-21;LINDT Lindor pack 2 bombones de chocolate con leche 200 gr + surtido 200 gr;184685;LINDT;11.99;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];19.98;€/Kg.;
2022-11-21;KLEENEX pañuelos collection 2 capas caja 56 uds;151608;KLEENEX;2.15;['Cuidado del hogar', 'Papel'];2.15;€/ud.;
2022-11-21;DIA infusión menta poleo estuche 25 bolsitas;1529;DIA;0.85;['Despensa', 'Desayunos y dulces', 'Infusiones'];0.85;€/ud.;
2022-11-21;ELPOZO escalopín de lomo de cerdo marinado extratierno bandeja 600 gr;113270;ELPOZO;3.99;['Frescos', 'Carne', 'Cerdo'];6.65;€/Kg.;
2022-11-21;DIXAN detergente máquina líquido gel botella 37 lv;203098;DIXAN;6.99;['Cuidado del hogar', 'Cuidado de la ropa'];0.19;€/Lavado;
2022-11-21;Champiñón entero bandeja 250 gr;271527;;1.29;['Frescos', 'Verduras y hortalizas', 'Setas y champiñones'];5.16;€/Kg.;
2022-11-21;LACASITOS paraguas de chocolate 55 gr;232272;LACASITOS;2.3;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];41.82;€/Kg.;
2022-11-21;DIA LACTEA yogur natural desnatado edulcorado 0% pack 6 unidades 125 gr;128592;DIA LACTEA;1.19;['Despensa', 'Lácteos y huevos', 'Yogures'];1.59;€/Kg.;
2022-11-21;EL MOLINO DE DIA magdalenas cuadradas individuales bolsa 350 gr;105303;EL MOLINO DE DIA;1.65;['Despensa', 'Desayunos y dulces', 'Bollería'];4.71;€/Kg.;
2022-11-21;DIA CAPRICHOSO tarta al whisky pack 2 unidades 80 gr;287794;DIA CAPRICHOSO;1.49;['Despensa', 'Lácteos y huevos', 'Postres'];9.31;€/Kg.;
2022-11-21;DIA SNACK MANIAC maíz para palomitas bolsa 500 gr;4670;DIA SNACK MANIAC;1.65;['Despensa', 'Aperitivos'];3.3;€/Kg.;
2022-11-21;DIA IMAQE mousse limpiadora con aloe vera y hamamelis dosificador 150 ml;272026;DIA IMAQE;3.05;['Cuidado personal', 'Cuidado corporal', 'Limpieza facial'];20.33;€/l.;
2022-11-21;TOQUE sal rosa del Himalaya fina bolsa 250 gr;282359;TOQUE;1.99;['Despensa', 'Sal y especias'];7.96;€/Kg.;
2022-11-21;JAENCOOP aceite de oliva virgen extra botella 250 ml;227221;JAENCOOP;2.09;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];8.36;€/l.;
2022-11-21;POLIDENT tabletas limpiadoras para prótesis dental caja 30 ud;151895;POLIDENT;5.09;['Cuidado personal', 'Cuidado bucal'];0.17;€/ud.;
2022-11-21;JOHNSON´S aceite aloe vera bote 500 ml;255941;JOHNSON;2.99;['Bebé', 'Cuidado del bebé'];5.98;€/l.;
2022-11-21;DANONE ACTIMEL yogur líquido natural 0% pack 6 unidades 100 gr;38101;DANONE ACTIMEL;3.49;['Despensa', 'Lácteos y huevos', 'Yogures'];5.82;€/Kg.;
2022-11-21;DIA AL DIANTE estrellas paquete 500 gr;4072;DIA AL DIANTE;0.89;['Despensa', 'Pastas. harinas y masas', 'Pastas'];1.78;€/Kg.;
2022-11-21;LUENGO soja texturizada bolsa 200 gr;282304;LUENGO;2.55;['Despensa', 'Arroz y legumbres', 'Legumbres'];12.75;€/Kg.;
2022-11-21;SEÑORIO DE ONDAS vino tinto gran reserva DO Rioja botella 75 cl;222263;SEÑORIO DE ONDAS;7.99;['Bodega', 'Vino', 'Tinto'];10.65;€/l.;
2022-11-21;SUCHARD turrón clásico de chocolate lata 2 uds 520 gr;260098;SUCHARD;7.49;['Dulces de navidad', 'Turrones'];14.4;€/Kg.;
2022-11-21;OROWEAT pan de molde con pipas bolsa 680 gr;230239;OROWEAT;2.99;['Despensa', 'Pan', 'Pan de molde'];5.07;€/Kg.;
2022-11-21;HEINZ ketchup top down bote 700 gr;277454;HEINZ;3.99;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];5.7;€/l.;
2022-11-21;DIA LACTEA yogur sabor fresa pack 4 unidades 125 gr;5114;DIA LACTEA;0.79;['Despensa', 'Lácteos y huevos', 'Yogures'];1.58;€/Kg.;
2022-11-21;DIA MARI MARINERA gambas medianas 70/90 piezas bolsa 350 gr;269059;DIA MARI MARINERA;4.79;['Congelados', 'Pescado y marisco'];13.69;€/Kg.;
2022-11-21;HIDA escalivada al horno de leña frasco 330 gr;283467;HIDA;2.99;['Platos preparados', 'Verduras'];9.06;€/Kg.;
2022-11-21;POTE colorante natural caja 10 sobres de 2 gr;262580;POTE;1.47;['Despensa', 'Sal y especias'];735.0;€/Kg.;
2022-11-21;BULL DOG ginebra botella 70 cl;187006;BULL DOG;24.0;['Bodega', 'Alcoholes', 'Ginebra'];34.29;€/l.;
2022-11-21;DIA NUESTRA ALACENA chorizo extra dulce sarta pieza 270 gr;273976;DIA NUESTRA ALACENA;1.99;['Frescos', 'Charcutería y quesos', 'Curados'];7.37;€/Kg.;
2022-11-21;ULTIMA alimento para gatos especial digestión delicada bolsa 1.5 Kg;172753;ULTIMA;9.99;['Mascotas', 'Gatos'];6.66;€/Kg.;
2022-11-21;GARNIER sérum antimanchas con vitamina C dosificador 30 ml;282771;GARNIER;13.95;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];465.0;€/l.;
2022-11-21;Pimiento rojo unidad (600 gr aprox.);74;;1.79;['Frescos', 'Verduras y hortalizas', 'Tomates. pimientos y pepinos'];2.99;€/Kg.;
2022-11-21;MIGUELAÑEZ golosinas de plátanos solidarios bolsa 165 gr;285564;MIGUELAÑEZ;1.89;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];11.45;€/Kg.;
2022-11-21;BIO PARA TODOS aceite de coco frasco 225 ml;270913;BIO PARA TODOS;4.05;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];18.0;€/l.;
2022-11-21;DIA LA LLAMA papel higiénico perfumado 4 capas paquete 8 uds;276681;DIA LA LLAMA;3.99;['Cuidado del hogar', 'Papel'];0.5;€/ud.;
2022-11-21;FASUTINO VII vino tinto cvc DO Rioja botella 75 cl;48138;FASUTINO VII;3.99;['Bodega', 'Vino', 'Tinto'];5.32;€/l.;
2022-11-21;TROLLI golosinas mini burger bolsa 50 gr;227495;TROLLI;1.15;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];23.0;€/Kg.;
2022-11-21;YZAGUIRRE vermouth rojo botella 1 lt;181755;YZAGUIRRE;7.79;['Bodega', 'Alcoholes', 'Vermouth'];7.79;€/l.;
2022-11-21;ALBO calamares en su tinta lata 72 gr;147678;ALBO;2.59;['Despensa', 'Conservas', 'Conservas de pescado'];35.97;€/Kg.;
2022-11-21;TULIPAN NEGRO desodorante original spray 200 ml;233573;TULIPAN NEGRO;2.51;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];12.55;€/l.;
2022-11-21;LA VIEJA FABRICA mermelada de melocoton frasco 350 gr;110968;LA VIEJA FABRICA;2.45;['Despensa', 'Desayunos y dulces', 'Mermeladas. miel y frutas en almíbar'];7.0;€/Kg.;
2022-11-21;DIA tinto de verano sin alcohol con limón botella 1.5 lt;271563;DIA;0.9;['Bodega', 'Vinos de mesa. sangrías y tintos de verano'];0.6;€/l.;
2022-11-21;DIA DULCE NOEL turrón de Jijona artesano estuche 240 gr;264736;DIA DULCE NOEL;3.89;['Dulces de navidad', 'Turrones'];16.21;€/Kg.;
2022-11-21;BUJANDA pimientos del piquillo rojos y verdes frasco 220 gr;232799;BUJANDA;1.99;['Despensa', 'Conservas', 'Conservas vegetales'];9.05;€/Kg.;
2022-11-21;LAUKI leche semidesnatada envase 1 lt;34578;LAUKI;0.99;['Despensa', 'Lácteos y huevos', 'Leche'];0.99;€/l.;
2022-11-21;JAGERMEISTER licor botella 70 cl;189722;JAGERMEISTER;13.75;['Bodega', 'Licores', 'De hierbas'];19.64;€/l.;
2022-11-21;DIA IMAQE desodorante para pies en polvo bote 100 gr;274586;DIA IMAQE;2.59;['Cuidado personal', 'Cuidado corporal', 'Cuidado de manos y pies'];25.9;€/Kg.;
2022-11-21;DIA LACTEA yogur líquido natural con azúcar de caña botella 1 lt;254924;DIA LACTEA;1.45;['Despensa', 'Lácteos y huevos', 'Yogures'];1.45;€/Kg.;
2022-11-21;SAFRINA azafrán en hebras 0.375 gr;119016;SAFRINA;1.79;['Despensa', 'Sal y especias'];4.77;€/Kg.;
2022-11-21;TRAPA mini chocolate 70% noir intenso pack 3 uds 24 gr;282392;TRAPA;1.39;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];19.31;€/Kg.;
2022-11-21;MAYOR DE CASTILLA vino tinto roble DO Ribera del Duero botella 75 cl;114428;MAYOR DE CASTILLA;4.99;['Bodega', 'Vino', 'Tinto'];6.65;€/l.;
2022-11-21;BONTE esponjas jabonosas desechables bolsa 10 ud;231828;BONTE;1.25;['Cuidado personal', 'Baño e higiene personal', 'Geles de duchas y esponjas'];0.13;€/ud.;
2022-11-21;COLGATE pasta dentífrica max white one tubo 75 ml;134025;COLGATE;3.19;['Cuidado personal', 'Cuidado bucal'];42.53;€/l.;
2022-11-21;DIA AL PUNTO gazpacho pack 3 unidades de 330 ml;82955;DIA AL PUNTO;1.85;['Platos preparados', 'Gazpachos y salmorejos'];1.87;€/l.;
2022-11-21;ISABEL mejillones en escabeche pack 3 latas x 43 gr;381;ISABEL;3.05;['Despensa', 'Conservas', 'Conservas de pescado'];23.64;€/Kg.;
2022-11-21;DIA CAFETERÍA café soluble clásico frasco 200 gr;34615;DIA CAFETERÍA;2.55;['Despensa', 'Desayunos y dulces', 'Café'];12.75;€/Kg.;
2022-11-21;DR.OETKER colorantes alimentarios 4 colores caja 40 gr;147899;DR;3.49;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];87.25;€/Kg.;
2022-11-21;DIA TEMPTATION crema al cacao duo con avellanas frasco 400 gr;10446;DIA TEMPTATION;1.89;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];4.73;€/Kg.;
2022-11-21;YBARRA salsa ranchera bote 250 ml;282425;YBARRA;2.05;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];8.2;€/l.;
2022-11-21;DIA SUPER PACO quitamanchas pistola 750 ml;274793;DIA SUPER PACO;2.25;['Cuidado del hogar', 'Cuidado de la ropa'];3.0;€/l.;
2022-11-21;DIA LACTEA yogur líquido sabor fresa 0.0 % M.G. botella 1 lt;255777;DIA LACTEA;1.35;['Despensa', 'Lácteos y huevos', 'Yogures'];1.35;€/Kg.;
2022-11-21;COLOR SENSATION tinte Rubio Nº 7.0 caja 1 ud;171415;COLOR SENSATION;4.59;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];4.59;€/ud.;
2022-11-21;VEGA SOTUELAMOS queso de oveja curado con trufa cuña 170 gr;282774;VEGA SOTUELAMOS;4.65;['Frescos', 'Charcutería y quesos', 'Quesos'];27.35;€/Kg.;
2022-11-21;LA ESPAÑOLA aceitunas rellenas de anchoa lata 150 gr;155149;LA ESPAÑOLA;1.99;['Despensa', 'Aperitivos'];13.27;€/Kg.;
2022-11-21;SIGNAL pasta dentífrica protección anticaries tubo 75 ml;795;SIGNAL;1.99;['Cuidado personal', 'Cuidado bucal'];26.53;€/l.;
2022-11-21;DIA LA LLAMA papel higiénico compacto 2 capas paquete 6 uds;276677;DIA LA LLAMA;2.99;['Cuidado del hogar', 'Papel'];0.5;€/ud.;
2022-11-21;CAMPOFRÍO Finissimas jamón cocido extra sobre 115 gr;74042;CAMPOFRÍO;2.05;['Frescos', 'Charcutería y quesos', 'Cocidos'];17.83;€/Kg.;
2022-11-21;FELIX snack para gatos party mix original bolsa 60 gr;155564;FELIX;1.89;['Mascotas', 'Gatos'];31.5;€/Kg.;
2022-11-21;DIA IMAQE crema de manos hidratante con aloe vera tubo 125 ml;271089;DIA IMAQE;1.15;['Cuidado personal', 'Cuidado corporal', 'Cuidado de manos y pies'];9.2;€/l.;
2022-11-21;CEGASA pila alcalina AA LR6 blíster 4 uds;191356;CEGASA;3.99;['Cuidado del hogar', 'Bazar'];3.99;€/ud.;
2022-11-21;DIA GRANDIA cereales bolas de maíz con miel paquete 500 gr;37195;DIA GRANDIA;1.85;['Despensa', 'Desayunos y dulces', 'Cereales'];3.7;€/Kg.;
2022-11-21;RENOVA papel de cocina olé paquete 2 uds;289916;RENOVA;1.29;['Cuidado del hogar', 'Papel'];0.65;€/ud.;
2022-11-21;CHIPS AHOY galletas con pepitas de chocolate caja 400 gr;221745;CHIPS AHOY;3.99;['Despensa', 'Desayunos y dulces', 'Galletas'];9.98;€/Kg.;
2022-11-21;SOLAN DE CABRAS agua mineral natural botella 1.5 lt PACK 6;56684P6;SOLAN DE CABRAS;4.74;['Bebidas', 'Aguas'];0.53;€/l.;
2022-11-21;CHEETOS drakis pandilla bolsa 75 gr;11614;CHEETOS;1.99;['Despensa', 'Aperitivos'];26.53;€/Kg.;
2022-11-21;BONTE alcohol etilico 96º botella 250ml;7155;BONTE;0.85;['Cuidado personal', 'Botiquín'];3.4;€/l.;
2022-11-21;DIA TEMPTATION chocolate negro con frutos rojos tableta 120 gr;273448;DIA TEMPTATION;1.79;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];14.92;€/Kg.;
2022-11-21;SAN BENEDETTO Enjoy refresco de piña sin gas botella 1.5 lt;285446;SAN BENEDETTO;1.2;['Bebidas', 'Refrescos'];0.8;€/l.;
2022-11-21;DIA NUESTRA ALACENA chorizo de pavo en lonchas envase 2 x 75 gr;273994;DIA NUESTRA ALACENA;2.75;['Frescos', 'Charcutería y quesos', 'Curados'];18.33;€/Kg.;
2022-11-21;L'OR café ristretto descafeinado caja 20 cápsulas;273719;L;7.85;['Despensa', 'Desayunos y dulces', 'Café'];0.39;€/ud.;
2022-11-21;EL MOLINO DE DIA pan de molde 100% integral bolsa 460 gr;266136;EL MOLINO DE DIA;1.09;['Despensa', 'Pan', 'Pan de molde'];2.37;€/Kg.;
2022-11-21;DIA MARCELO CARAMELO nubes bolsa 200 gr;34769;DIA MARCELO CARAMELO;1.25;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];6.25;€/Kg.;
2022-11-21;ISOSTAR bebida refrescante sport aromatizada limón lata 400 gr;230581;ISOSTAR;9.25;['Bebidas', 'Bebidas isotónicas y energéticas'];23.13;€/Kg.;
2022-11-21;DIA SALSEO mayonesa frasco 450 ml;53720;DIA SALSEO;1.39;['Despensa', 'Salsas', 'Mayonesa y otras salsas'];3.09;€/l.;
2022-11-21;DIA SUPER PACO lavavajillas máquina poder plus en cápsulas bolsa 25 uds;274028;DIA SUPER PACO;4.89;['Cuidado del hogar', 'Lavavajillas'];0.2;€/ud.;
2022-11-21;ULTIMA alimento para perros mini adulto con buey bolsa 1.5 Kg;252878;ULTIMA;7.45;['Mascotas', 'Perros'];4.97;€/Kg.;
2022-11-21;PALETTE INTENSIVE CREME tinte Castaño Oscuro Nº 3 caja 1 ud;148421;PALETTE INTENSIVE CREME;4.59;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];4.59;€/ud.;
2022-11-21;PALETTE INTENSIVE CREME tinte Rubio Claro Ceniza Nº 8.1 caja 1 ud;203436;PALETTE INTENSIVE CREME;4.59;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];4.59;€/ud.;
2022-11-21;VIRGEN DEL BREZO lazos hojaldre de azúcar envase 200 gr;287873;VIRGEN DEL BREZO;1.59;['Despensa', 'Desayunos y dulces', 'Bollería'];7.95;€/Kg.;
2022-11-21;AQUARIUS bebida refrescante de limón zero botella 1.5 lt;124654;AQUARIUS;1.99;['Bebidas', 'Bebidas isotónicas y energéticas'];1.33;€/l.;
2022-11-21;SANEX gel de ducha zero % piel normal envase 900 ml;234201;SANEX;3.99;['Cuidado personal', 'Baño e higiene personal', 'Geles de duchas y esponjas'];4.43;€/l.;
2022-11-21;DIA salfumant agua fuerte botella 1 lt;129118;DIA;0.97;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];0.97;€/l.;
2022-11-21;PUERTA DE ALCALA vino tinto DO Madrid botella 75 cl;59954;PUERTA DE ALCALA;5.79;['Bodega', 'Vino', 'Tinto'];7.72;€/l.;
2022-11-21;DIA VEGECAMPO cebollitas en vinagre frasco 180 gr;12576;DIA VEGECAMPO;1.2;['Despensa', 'Aperitivos'];6.67;€/Kg.;
2022-11-21;GALLO salsa boloñesa tarro 350 gr;132345;GALLO;2.19;['Despensa', 'Salsas', 'Tomate'];6.26;€/Kg.;
2022-11-21;SAIMAZA café molido mezcla paquete 250 gr;245;SAIMAZA;2.55;['Despensa', 'Desayunos y dulces', 'Café'];10.2;€/Kg.;
2022-11-21;DIA SUPER PACO suavizante concentrado talco botella 80 lv;274018;DIA SUPER PACO;2.15;['Cuidado del hogar', 'Cuidado de la ropa'];2.15;€/ud.;
2022-11-21;DR OETKER cacao en polvo especial repostería caja 100 gr;275521;DR OETKER;2.39;['Despensa', 'Desayunos y dulces', 'Preparación de postres'];23.9;€/Kg.;
2022-11-21;DIA VEGECAMPO pepinillos agridulces frasco 360 gr;129845;DIA VEGECAMPO;1.55;['Despensa', 'Aperitivos'];4.31;€/Kg.;
2022-11-21;NATREEN classic edulcorante dosificador 400 comprimidos;187421;NATREEN;3.75;['Despensa', 'Desayunos y dulces', 'Azúcar y edulcorantes'];3.75;€/ud.;
2022-11-21;ARTIACH Princesa galletitas con miel caja 125 grs;140753;ARTIACH;2.29;['Despensa', 'Desayunos y dulces', 'Galletas'];19.08;€/Kg.;
2022-11-21;ANETO caldo natural de pollo envase 750 + 250 ml;290528;ANETO;2.95;['Despensa', 'Sopas', 'Caldos'];2.95;€/l.;
2022-11-21;VILEDA fregona super 100 % microfibra azul recambio bolsa 1 ud;115789;VILEDA;3.25;['Cuidado del hogar', 'Utensilios de limpieza'];3.25;€/ud.;
2022-11-21;DIA AL PUNTO canelones de carne bandeja 300 gr;275225;DIA AL PUNTO;1.49;['Congelados', 'Precocinados'];4.97;€/Kg.;
2022-11-21;NESCAFE café soluble descafeinado frasco 100 gr;1725;NESCAFE;4.19;['Despensa', 'Desayunos y dulces', 'Café'];41.9;€/Kg.;
2022-11-21;VIVISIMA+ garcinia cambogia envase 40 cápsulas;184833;VIVISIMA;4.29;['Despensa', 'Dietéticos', 'Complementos nutricionales'];0.11;€/ud.;
2022-11-21;FIXPRAY laca fijación extrafuerte todo tipo de cabello spray 400 ml;63846;FIXPRAY;3.95;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];9.88;€/l.;
2022-11-21;ASTURIANA mantequilla ligera sin lactosa barqueta 250 gr;216865;ASTURIANA;3.55;['Despensa', 'Lácteos y huevos', 'Mantequilla y margarina'];14.2;€/Kg.;
2022-11-21;JOLCA aceitunas negras sin hueso cacereña pack 3 latas 50 gr;253753;JOLCA;2.99;['Despensa', 'Aperitivos'];19.93;€/Kg.;
2022-11-21;GULLON Active galletas de desayuno integrales bolsa 280 grs;64620;GULLON;1.39;['Despensa', 'Desayunos y dulces', 'Galletas'];4.96;€/Kg.;
2022-11-21;CASTILLO DE VELASCO vino blanco envase 1 lt;112888;CASTILLO DE VELASCO;1.1;['Bodega', 'Vinos de mesa. sangrías y tintos de verano'];1.1;€/l.;
2022-11-21;Boniato unidad (800 gr aprox.);60753;;1.75;['Frescos', 'Verduras y hortalizas', 'Patatas y zanahorias'];2.19;€/Kg.;
2022-11-21;DIA AL PUNTO parrillada de verduras asadas bolsa 450 gr;267133;DIA AL PUNTO;1.59;['Congelados', 'Precocinados'];3.53;€/Kg.;
2022-11-21;ALSUR ensalada de pimientos lata 355 gr;275942;ALSUR;2.25;['Despensa', 'Conservas', 'Conservas vegetales'];6.34;€/Kg.;
2022-11-21;IROHA calcetín efecto frío hidratante sachet 2 uds;285647;IROHA;4.95;['Cuidado personal', 'Cuidado corporal', 'Cuidado de manos y pies'];2.48;€/ud.;
2022-11-21;BIOZOO hueso prensado para perros bolsa 12 cm;58453;BIOZOO;1.55;['Mascotas', 'Perros'];0.78;€/ud.;
2022-11-21;DIA VEGECAMPO orégano frasco 15 gr;1293;DIA VEGECAMPO;0.65;['Despensa', 'Sal y especias'];43.33;€/Kg.;
2022-11-21;GRAND ASTORIA cava semiseco botella 75 cl;3311;GRAND ASTORIA;2.25;['Bodega', 'Espumosos'];3.0;€/l.;
2022-11-21;Lubina de cultivo limpia y entera unidad (peso aprox. 810 gr);190432;;7.28;['Frescos', 'Pescado y marisco', 'Pescado y marisco fresco'];8.99;€/Kg.;
2022-11-21;DIA FUNKY FRANK salchichas Frankfurt con queso pack 4 x 140 gr;273443;DIA FUNKY FRANK;1.55;['Frescos', 'Charcutería y quesos', 'Cocidos'];2.77;€/Kg.;
2022-11-21;VILLAR chorizo ibérico extra en lonchas envase 45 gr;287796;VILLAR;1.19;['Frescos', 'Charcutería y quesos', 'Curados'];26.44;€/Kg.;
2022-11-21;AGUINAMAR mejillones en salsa de tomate envase 500 gr;256038;AGUINAMAR;4.49;['Platos preparados', 'Pescado'];8.98;€/Kg.;
2022-11-21;SELECCION DE DIA longaniza fresca bandeja 350 gr;282904;SELECCION DE DIA;2.59;['Frescos', 'Carne', 'Cerdo'];7.4;€/Kg.;
2022-11-21;NESTLE puré de 4 frutas happy fruits pouch 110 gr;274107;NESTLE;1.09;['Bebé', 'Potitos y tarritos'];9.91;€/Kg.;
2022-11-21;DODONI queso feta griego D.O.P. envase 200 gr;251432;DODONI;3.59;['Frescos', 'Charcutería y quesos', 'Quesos'];17.95;€/Kg.;
2022-11-21;SKYN preservativos original caja 10 uds;277610;SKYN;7.99;['Cuidado personal', 'Salud sexual'];0.8;€/ud.;
2022-11-21;VIDAL golosinas mega jelly mix tarrina 200 gr;206135;VIDAL;2.09;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];10.45;€/Kg.;
2022-11-21;DIA margarina vitaminada con sal 500 gr;55576;DIA;1.69;['Despensa', 'Lácteos y huevos', 'Mantequilla y margarina'];3.38;€/Kg.;
2022-11-21;LICOR DEL POLO Junior pasta dentífrica 2 en 1 fresa +6 años bote 75 ml;144547;LICOR DEL POLO;2.29;['Cuidado personal', 'Cuidado bucal'];30.53;€/l.;
2022-11-21;FLORETTE ensalada César American style tarrina 200 gr;273406;FLORETTE;2.99;['Platos preparados', 'Ensaladas'];14.95;€/Kg.;
2022-11-21;DIA BÍFIDUS cremoso con nueces y cereales 0% pack 4 unidades 125 gr;252335;DIA BÍFIDUS;1.29;['Despensa', 'Lácteos y huevos', 'Yogures'];2.58;€/Kg.;
2022-11-21;ALPRO yogur de soja sabor melocotón. piña y fruta de la pasión pack 4 uds 125 gr;248784;ALPRO;2.49;['Despensa', 'Lácteos y huevos', 'Yogures'];4.98;€/Kg.;
2022-11-21;BABARIA jabón íntimo rosa mosqueta dosificador 300 ml;288628;BABARIA;2.47;['Cuidado personal', 'Cuidado íntimo'];8.23;€/l.;
2022-11-21;DIA LACTEA yogur líquido sabor fresa botella 1 lt;254922;DIA LACTEA;1.45;['Despensa', 'Lácteos y huevos', 'Yogures'];1.45;€/Kg.;
2022-11-21;VEGEDIA bebida de avena con calcio envase 1 lt;207399;VEGEDIA;1.05;['Despensa', 'Lácteos y huevos', 'Bebidas vegetales'];1.05;€/l.;
2022-11-21;GARNIER SKIN NATURALS desmaquillador ojos frasco 125 ml;146004;GARNIER SKIN NATURALS;4.79;['Cuidado personal', 'Cuidado corporal', 'Limpieza facial'];31.93;€/l.;
2022-11-21;SAN suavizante concentrado talco rosa botella 59 lv;79902;SAN;2.59;['Cuidado del hogar', 'Cuidado de la ropa'];2.59;€/ud.;
2022-11-21;PRESIDENT crema de queso camembert tarrina 125 gr;6511;PRESIDENT;1.99;['Frescos', 'Charcutería y quesos', 'Quesos'];15.92;€/Kg.;
2022-11-21;FANTA naranja zero lata 33 cl;13179;FANTA;0.65;['Bebidas', 'Refrescos'];1.97;€/l.;
2022-11-21;PI MEDICAL mascarilla quirúrgica IIR adulto blanca pack 10 uds;279053;PI MEDICAL;1.19;['Cuidado personal', 'Botiquín'];0.12;€/ud.;
2022-11-21;GERBER pera y plátano tarrito 125 gr;286895;GERBER;1.69;['Bebé', 'Potitos y tarritos'];13.52;€/Kg.;
2022-11-21;BONTE crema de manos sandia con aceite de argán tubo 30 ml;177716;BONTE;1.05;['Cuidado personal', 'Cuidado corporal', 'Cuidado de manos y pies'];35.0;€/l.;
2022-11-21;NICKELODEON calendario adviento caja 75 gr (modelo aleatorio);277527;NICKELODEON;1.79;['Dulces de navidad', 'Calendario de adviento'];23.87;€/Kg.;
2022-11-21;DIA MARI MARINERA berberechos al natural 45/55 piezas lata 63 gr;30838;DIA MARI MARINERA;3.59;['Despensa', 'Conservas', 'Conservas de pescado'];56.98;€/Kg.;
2022-11-21;POMPADOUR infusión cola de caballo estuche 20 bolsitas;188331;POMPADOUR;2.59;['Despensa', 'Desayunos y dulces', 'Infusiones'];0.13;€/ud.;
2022-11-21;DIA DULCE NOEL turrón suprema Jijona estuche 150 gr;265841;DIA DULCE NOEL;1.89;['Dulces de navidad', 'Turrones'];12.6;€/Kg.;
2022-11-21;DANONE ACTIVIA bífidus de mango. papaya y soja pack 4 unidades 120 gr;59554;DANONE ACTIVIA;2.69;['Despensa', 'Lácteos y huevos', 'Yogures'];5.6;€/Kg.;
2022-11-21;GOURMET CAZORLA paté de ciervo tarro 110 gr;274869;GOURMET CAZORLA;1.59;['Despensa', 'Patés y foies'];14.45;€/Kg.;
2022-11-21;Pepino unidad (400 gr aprox.);272355;;0.8;['Frescos', 'Verduras y hortalizas', 'Tomates. pimientos y pepinos'];1.99;€/Kg.;
2022-11-21;HOJIBLANCA aceite de oliva virgen extra botella 500 ml;5406;HOJIBLANCA;4.55;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];9.1;€/l.;
2022-11-21;NESTLE cereales infantiles estrellitas caja 300 gr;18319;NESTLE;2.29;['Despensa', 'Desayunos y dulces', 'Cereales'];8.48;€/Kg.;70%
2022-11-21;EL MOLINO DE DIA empanada de pollo 550 gr;220460;EL MOLINO DE DIA;3.45;['Platos preparados', 'Empanadas. empanadillas y hojaldres'];6.27;€/Kg.;
